scenario,frame,robot_r,robot_c,goal_r,goal_c,nodes_expanded,max_queue_size,time_ms,path_cost,path_length,success,action,pedestrians_count,max_occupancy,coverage,replan_triggered,cells_changed,km_value
BR-06,196,8,6,7,6,1,1,0.050799979362636805,-1.0,0,False,WAIT,6,1018.3156388887342,12.090848363393453,True,583,0.0
BR-06,197,8,6,7,6,0,0,9.215800033416599,-1.0,0,False,WAIT,4,1000.0,12.090848363393453,True,492,0.0
BR-06,198,7,6,7,6,1,4,12.169299996457994,1.0,1,True,ADVANCE,10,2000.0,12.157648630594522,True,658,0.0
BR-06,199,7,7,7,7,2,3,0.275599944870919,1.0,1,True,ADVANCE,9,1129.9303907247136,12.224448897795591,True,753,0.0
BR-06,200,8,7,8,7,2,3,0.1449999981559813,1.0,1,True,ADVANCE,10,1641.1803884299545,12.291249164996659,True,783,0.0
BR-06,201,8,7,8,8,1,1,0.06089999806135893,-1.0,0,False,WAIT,9,1441.9177913467624,12.291249164996659,True,863,0.0
BR-06,202,8,8,8,8,1,4,14.325399999506772,1.0,1,True,ADVANCE,7,1000.0,12.35804943219773,True,767,0.0
BR-06,203,9,8,9,8,2,3,0.3350999904796481,1.0,1,True,ADVANCE,12,1211.8496934239954,12.424849699398797,True,942,0.0
BR-06,204,9,7,9,7,2,3,0.0868999632075429,1.0,1,True,ADVANCE,9,1969.750718322874,12.491649966599866,True,904,0.0
BR-06,205,9,6,9,6,2,3,0.08259998867288232,1.0,1,True,ADVANCE,12,1282.360776859909,12.558450233800937,True,809,0.0
BR-06,206,10,6,10,6,2,3,0.07229996845126152,1.0,1,True,ADVANCE,7,1000.0,12.625250501002002,True,881,0.0
BR-06,207,10,5,10,5,2,3,0.07989996811375022,1.0,1,True,ADVANCE,8,1000.0,12.692050768203073,True,765,0.0
BR-06,208,11,5,11,5,2,3,0.07239996921271086,1.0,1,True,ADVANCE,7,1000.0,12.758851035404142,True,753,0.0
BR-06,209,11,4,11,4,2,3,0.06479996955022216,1.0,1,True,ADVANCE,8,1601.474805833616,12.825651302605209,True,651,0.0
BR-06,210,11,3,11,3,2,3,0.06900000153109431,1.0,1,True,ADVANCE,6,1055.6379982778428,12.89245156980628,True,644,0.0
BR-06,211,11,2,11,2,2,3,0.06689998554065824,1.0,1,True,ADVANCE,13,1936.0726861534208,12.959251837007349,True,845,0.0
BR-06,212,11,1,11,1,2,3,0.0619000056758523,1.0,1,True,ADVANCE,4,1000.0,13.026052104208416,True,686,0.0
BR-06,213,11,0,11,0,2,2,0.06260001100599766,1.0,1,True,ADVANCE,11,1282.360776859909,13.092852371409485,True,638,0.0
BR-06,214,12,0,12,0,2,2,0.0751999905332923,1.0,1,True,ADVANCE,8,1185.5683890025564,13.159652638610556,True,803,0.0
BR-06,215,12,1,12,1,2,3,0.0659999786876142,1.0,1,True,ADVANCE,8,1000.0,13.226452905811623,True,761,0.0
BR-06,216,12,2,12,2,2,3,0.06510003004223108,1.0,1,True,ADVANCE,8,1800.7374029168082,13.293253173012692,True,799,0.0
BR-06,217,12,3,12,3,2,3,0.06529997335746884,1.0,1,True,ADVANCE,7,1441.9177913467624,13.360053440213763,True,707,0.0
BR-06,218,12,4,12,4,2,3,0.06890000076964498,1.0,1,True,ADVANCE,8,1000.0,13.426853707414828,True,679,0.0
BR-06,219,13,4,13,4,2,3,0.06729998858645558,1.0,1,True,ADVANCE,13,1022.8734649112389,13.4936539746159,True,901,0.0
BR-06,220,13,3,13,3,2,3,0.06619998021051288,1.0,1,True,ADVANCE,8,2000.0,13.560454241816966,True,874,0.0
BR-06,221,13,2,13,2,2,3,0.06779999239370227,1.0,1,True,ADVANCE,8,1000.0,13.627254509018035,True,733,0.0
BR-06,222,13,1,13,1,2,3,0.06220000796020031,1.0,1,True,ADVANCE,9,1441.9177913467624,13.694054776219106,True,751,0.0
BR-06,223,13,0,13,0,2,2,0.06089999806135893,1.0,1,True,ADVANCE,5,1000.0,13.760855043420172,True,660,0.0
BR-06,224,14,0,14,0,2,2,0.0543000060133636,1.0,1,True,ADVANCE,6,1800.7374029168082,13.827655310621243,True,605,0.0
BR-06,225,14,1,14,1,2,3,0.06829999620094895,1.0,1,True,ADVANCE,7,1000.0,13.894455577822312,True,623,0.0
BR-06,226,14,2,14,2,2,3,0.06509997183457017,1.0,1,True,ADVANCE,9,1000.0,13.961255845023379,True,796,0.0
BR-06,227,14,3,14,3,2,3,0.06370001938194036,1.0,1,True,ADVANCE,4,1000.0,14.02805611222445,True,680,0.0
BR-06,228,14,4,14,4,2,3,0.07909996202215552,1.0,1,True,ADVANCE,8,1022.8734649112389,14.094856379425519,True,672,0.0
BR-06,229,14,5,14,5,2,3,0.07130001904442906,1.0,1,True,ADVANCE,13,1441.9177913467624,14.161656646626586,True,805,0.0
BR-06,230,13,5,13,5,2,3,0.0733000342734158,1.0,1,True,ADVANCE,11,1028.5655007845503,14.228456913827655,True,909,0.0
BR-06,231,13,6,13,6,2,3,0.0678999931551516,1.0,1,True,ADVANCE,9,1129.9303907247136,14.295257181028726,True,885,0.0
BR-06,232,13,7,13,7,2,3,0.07910002022981644,1.0,1,True,ADVANCE,3,1000.0,14.362057448229793,True,603,0.0
BR-06,233,12,7,12,7,2,3,0.07050001295283437,1.0,1,True,ADVANCE,11,1441.9177913467624,14.428857715430862,True,695,0.0
BR-06,234,11,7,11,7,2,3,0.0651999725960195,1.0,1,True,ADVANCE,8,1000.0,14.49565798263193,True,949,0.0
BR-06,235,10,7,10,7,2,3,0.0727999722585082,1.0,1,True,ADVANCE,10,1000.0,14.562458249833,True,771,0.0
BR-06,236,10,8,10,8,2,3,0.06269995355978608,1.0,1,True,ADVANCE,14,2441.9177913467624,14.629258517034069,True,887,0.0
BR-06,237,10,9,10,9,2,3,0.06629998097196221,1.0,1,True,ADVANCE,8,1800.7374029168082,14.696058784235136,True,812,0.0
BR-06,238,9,9,9,9,2,3,0.0648999703116715,1.0,1,True,ADVANCE,9,1018.3156388887342,14.762859051436205,True,676,0.0
BR-06,239,9,10,9,10,2,3,0.0703000114299357,1.0,1,True,ADVANCE,13,1641.1803884299545,14.829659318637276,True,804,0.0
BR-06,240,8,10,8,10,2,3,0.06260001100599766,1.0,1,True,ADVANCE,8,1441.9177913467624,14.896459585838343,True,860,0.0
BR-06,241,8,11,8,11,2,3,0.0654000323265791,1.0,1,True,ADVANCE,9,1800.7374029168082,14.963259853039412,True,663,0.0
BR-06,242,7,11,7,11,2,3,0.060999998822808266,1.0,1,True,ADVANCE,8,1000.0,15.030060120240481,True,734,0.0
BR-06,243,6,11,6,11,2,3,0.06310001481324434,1.0,1,True,ADVANCE,11,1453.661419803784,15.096860387441549,True,848,0.0
BR-06,244,6,10,6,10,2,3,0.0651999725960195,1.0,1,True,ADVANCE,8,1000.0,15.16366065464262,True,901,0.0
BR-06,245,6,9,6,9,2,3,0.06589997792616487,1.0,1,True,ADVANCE,7,1000.0,15.230460921843688,True,783,0.0
BR-06,246,7,9,7,9,2,3,0.07660000119358301,1.0,1,True,ADVANCE,7,1800.7374029168082,15.297261189044756,True,557,0.0
BR-06,247,7,10,7,12,4,7,0.10689999908208847,3.0,3,True,ADVANCE,7,1211.8496934239954,15.364061456245825,True,610,0.0
BR-06,248,7,11,7,12,0,10,17.400399956386536,2.0,2,True,ADVANCE,15,2108.368023221896,15.364061456245825,True,948,1.0
BR-06,249,7,12,7,12,0,10,24.961299961432815,1.0,1,True,ADVANCE,14,1630.0403066181666,15.430861723446892,True,1153,2.0
BR-06,250,6,12,6,12,2,3,0.32679998548701406,1.0,1,True,ADVANCE,15,1829.3029037013584,15.497661990647963,True,1065,0.0
BR-06,251,6,12,6,13,1,1,0.0847000046633184,-1.0,0,False,WAIT,11,2000.0,15.497661990647963,True,1071,0.0
BR-06,252,6,13,6,13,1,4,20.051500003319234,1.0,1,True,ADVANCE,17,1305.234241771148,15.564462257849032,True,1062,0.0
BR-06,253,6,14,6,14,2,3,0.2550000208429992,1.0,1,True,ADVANCE,8,1601.474805833616,15.631262525050099,True,957,0.0
BR-06,254,6,15,6,15,2,3,0.06729998858645558,1.0,1,True,ADVANCE,14,1613.2184342906376,15.69806279225117,True,794,0.0
BR-06,255,6,15,5,15,1,1,0.046399945858865976,-1.0,0,False,WAIT,9,1441.9177913467624,15.69806279225117,True,857,0.0
BR-06,256,5,15,5,15,1,4,10.161299956962466,1.0,1,True,ADVANCE,3,1000.0,15.764863059452239,True,576,0.0
BR-06,257,5,16,5,16,2,3,0.19920000340789557,1.0,1,True,ADVANCE,4,1800.7374029168082,15.831663326653306,True,362,0.0
BR-06,258,5,17,5,17,2,3,0.06980000762268901,1.0,1,True,ADVANCE,13,1441.9177913467624,15.898463593854375,True,737,0.0
BR-06,259,4,17,4,17,2,3,0.06479996955022216,1.0,1,True,ADVANCE,5,1000.0,15.965263861055446,True,808,0.0
BR-06,260,4,17,3,17,1,1,0.04199997056275606,-1.0,0,False,WAIT,7,1000.0,15.965263861055446,True,712,0.0
BR-06,261,4,17,3,17,0,0,11.496399994939566,-1.0,0,False,WAIT,7,1000.0,15.965263861055446,True,648,0.0
BR-06,262,3,17,3,17,1,4,13.16560001578182,1.0,1,True,ADVANCE,8,1022.8734649112389,16.03206412825651,True,746,0.0
BR-06,263,2,17,2,17,2,3,0.2637000288814306,1.0,1,True,ADVANCE,7,1470.483292131313,16.098864395457582,True,628,0.0
BR-06,264,2,16,2,16,2,3,0.076299998909235,1.0,1,True,ADVANCE,15,1630.0403066181666,16.165664662658653,True,895,0.0
BR-06,265,3,16,3,16,2,3,0.07389998063445091,1.0,1,True,ADVANCE,8,1000.0,16.23246492985972,True,1013,0.0
BR-06,266,3,15,3,15,2,3,0.07449998520314693,1.0,1,True,ADVANCE,9,1022.8734649112389,16.299265197060787,True,803,0.0
BR-06,267,3,16,3,18,4,7,0.11530000483617187,3.0,3,True,ADVANCE,10,1441.9177913467624,16.299265197060787,True,797,0.0
BR-06,268,3,17,3,18,0,10,17.015599994920194,2.0,2,True,ADVANCE,14,1240.415194208546,16.299265197060787,True,951,1.0
BR-06,269,3,18,3,18,0,10,15.214900020509958,1.0,1,True,ADVANCE,6,1800.7374029168082,16.366065464261855,True,864,2.0
BR-06,270,2,18,2,18,2,3,0.40199997602030635,1.0,1,True,ADVANCE,10,1055.6379982778428,16.432865731462925,True,769,0.0
BR-06,271,2,19,2,19,2,3,0.06609997944906354,1.0,1,True,ADVANCE,6,1000.0,16.499665998663996,True,686,0.0
BR-06,272,2,20,2,20,2,3,0.0610999995842576,1.0,1,True,ADVANCE,10,1282.360776859909,16.566466265865063,True,740,0.0
BR-06,273,2,21,2,21,2,3,0.06160000339150429,1.0,1,True,ADVANCE,8,1641.1803884299545,16.63326653306613,True,804,0.0
BR-06,274,2,22,2,22,2,3,0.05940004484727979,1.0,1,True,ADVANCE,12,1441.9177913467624,16.7000668002672,True,855,0.0
BR-06,275,2,23,2,23,2,3,0.06120000034570694,1.0,1,True,ADVANCE,5,1000.0,16.76686706746827,True,795,0.0
BR-06,276,2,24,2,24,2,3,0.062000006437301636,1.0,1,True,ADVANCE,7,1000.0,16.83366733466934,True,657,0.0
BR-06,277,2,25,2,25,2,3,0.060399994254112244,1.0,1,True,ADVANCE,8,1282.360776859909,16.90046760187041,True,744,0.0
BR-06,278,2,26,2,26,2,3,0.059399986639618874,1.0,1,True,ADVANCE,5,1000.0,16.967267869071474,True,681,0.0
BR-06,279,2,27,2,27,2,3,0.06130000110715628,1.0,1,True,ADVANCE,6,1000.0,17.034068136272545,True,587,0.0
BR-06,280,2,28,2,28,2,3,0.06089999806135893,1.0,1,True,ADVANCE,10,1441.9177913467624,17.100868403473616,True,731,0.0
BR-06,281,2,29,2,29,2,3,0.06019999273121357,1.0,1,True,ADVANCE,6,1000.0,17.167668670674683,True,694,0.0
BR-06,282,2,30,2,30,2,3,0.05989999044686556,1.0,1,True,ADVANCE,10,1441.9177913467624,17.234468937875754,True,795,0.0
BR-06,283,2,31,2,31,2,3,0.10330002987757325,1.0,1,True,ADVANCE,12,1641.1803884299545,17.30126920507682,True,841,0.0
BR-06,284,2,32,2,32,2,3,0.06829999620094895,1.0,1,True,ADVANCE,7,1800.7374029168082,17.368069472277888,True,843,0.0
BR-06,285,2,33,2,33,2,3,0.07100001676008105,1.0,1,True,ADVANCE,6,1000.0,17.43486973947896,True,708,0.0
BR-06,286,2,34,2,34,2,3,0.06459996802732348,1.0,1,True,ADVANCE,9,1641.1803884299545,17.501670006680026,True,747,0.0
BR-06,287,2,35,2,35,2,3,0.06250001024454832,1.0,1,True,ADVANCE,6,1000.0,17.568470273881097,True,539,0.0
BR-06,288,2,35,2,36,1,1,0.0439999857917428,-1.0,0,False,WAIT,8,1601.474805833616,17.568470273881097,True,677,0.0
BR-06,289,2,36,2,36,1,4,13.815399957820773,1.0,1,True,ADVANCE,7,1000.0,17.635270541082164,True,771,0.0
BR-06,290,2,37,2,37,2,3,0.32839999767020345,1.0,1,True,ADVANCE,11,1240.415194208546,17.70207080828323,True,840,0.0
BR-06,291,2,37,3,37,1,1,0.05720002809539437,-1.0,0,False,WAIT,9,1470.483292131313,17.70207080828323,True,756,0.0
BR-06,292,3,37,3,37,1,4,12.121899984776974,1.0,1,True,ADVANCE,10,2055.6379982778426,17.768871075484302,True,680,0.0
BR-06,293,3,36,3,36,2,3,0.1756999990902841,1.0,1,True,ADVANCE,7,1000.0,17.835671342685373,True,673,0.0
BR-06,294,3,35,3,35,2,3,0.07259997073560953,1.0,1,True,ADVANCE,13,1211.8496934239954,17.90247160988644,True,836,0.0
BR-06,295,3,34,3,34,2,3,0.06719998782500625,1.0,1,True,ADVANCE,6,1000.0,17.969271877087508,True,769,0.0
BR-06,296,3,33,3,33,2,3,0.06340001709759235,1.0,1,True,ADVANCE,7,1000.0,18.03607214428858,True,690,0.0
BR-06,297,3,32,3,32,2,3,0.06400002166628838,1.0,1,True,ADVANCE,12,2129.9303907247136,18.102872411489646,True,886,0.0
BR-06,298,3,31,3,31,2,3,0.06210000719875097,1.0,1,True,ADVANCE,8,1000.0,18.169672678690716,True,648,0.0
BR-06,299,3,30,3,30,2,3,0.06079999729990959,1.0,1,True,ADVANCE,9,1441.9177913467624,18.236472945891784,True,686,0.0
BR-06,300,3,29,3,29,2,3,0.06450002547353506,1.0,1,True,ADVANCE,6,1055.6379982778428,18.30327321309285,True,578,0.0
BR-06,301,3,29,3,28,1,1,0.041599967516958714,-1.0,0,False,WAIT,8,1000.0,18.30327321309285,True,696,0.0
BR-06,302,3,28,3,28,1,4,15.036400000099093,1.0,1,True,ADVANCE,11,1641.1803884299545,18.37007348029392,True,825,0.0
BR-06,303,3,27,3,27,2,3,0.23089995374903083,1.0,1,True,ADVANCE,8,1011.7436284570214,18.43687374749499,True,822,0.0
BR-06,304,3,26,3,26,2,3,0.06350001785904169,1.0,1,True,ADVANCE,6,1000.0,18.50367401469606,True,703,0.0
BR-06,305,3,25,3,25,2,3,0.06310001481324434,1.0,1,True,ADVANCE,16,1819.0530418055423,18.570474281897127,True,896,0.0
BR-06,306,4,25,4,25,2,3,0.06390002090483904,1.0,1,True,ADVANCE,10,1441.9177913467624,18.637274549098194,True,1000,0.0
BR-06,307,4,24,4,24,2,3,0.060699996538460255,1.0,1,True,ADVANCE,11,1028.5655007845503,18.704074816299265,True,905,0.0
BR-06,308,4,23,4,23,2,3,0.060999998822808266,1.0,1,True,ADVANCE,8,1000.0,18.770875083500336,True,882,0.0
BR-06,309,3,23,3,23,2,3,0.05979998968541622,1.0,1,True,ADVANCE,8,1129.9303907247136,18.837675350701403,True,697,0.0
BR-06,310,3,22,3,22,2,3,0.058999983593821526,1.0,1,True,ADVANCE,6,1011.7436284570214,18.90447561790247,True,688,0.0
BR-06,311,3,21,3,21,2,3,0.0657000346109271,1.0,1,True,ADVANCE,8,1000.0,18.97127588510354,True,691,0.0
BR-06,312,3,20,3,20,2,3,0.06079999729990959,1.0,1,True,ADVANCE,10,1641.1803884299545,19.03807615230461,True,754,0.0
BR-06,313,3,19,3,19,2,3,0.06510003004223108,1.0,1,True,ADVANCE,17,1619.7904447223502,19.10487641950568,True,968,0.0
BR-06,314,4,19,4,19,2,3,0.06320001557469368,1.0,1,True,ADVANCE,11,1930.6677936415217,19.171676686706746,True,874,0.0
BR-06,315,4,18,4,18,2,3,0.06120000034570694,1.0,1,True,ADVANCE,6,1000.0,19.238476953907817,True,824,0.0
BR-06,316,5,18,5,18,2,3,0.05959998816251755,1.0,1,True,ADVANCE,11,1011.7436284570214,19.305277221108884,True,849,0.0
BR-06,317,5,19,5,19,2,3,0.060699996538460255,1.0,1,True,ADVANCE,9,1034.6170933682602,19.37207748830995,True,772,0.0
BR-06,318,5,20,5,20,2,3,0.058999983593821526,1.0,1,True,ADVANCE,7,1028.5655007845503,19.438877755511022,True,729,0.0
BR-06,319,4,20,4,20,2,3,0.0610999995842576,1.0,1,True,ADVANCE,12,1282.360776859909,19.505678022712093,True,870,0.0
BR-06,320,4,21,4,21,2,3,0.06150000263005495,1.0,1,True,ADVANCE,11,1282.360776859909,19.57247828991316,True,924,0.0
BR-06,321,4,22,4,22,2,3,0.06659998325631022,1.0,1,True,ADVANCE,9,1028.5655007845503,19.639278557114228,True,860,0.0
BR-06,322,5,22,5,22,2,3,0.0619000056758523,1.0,1,True,ADVANCE,6,1000.0,19.7060788243153,True,692,0.0
BR-06,323,5,21,5,21,2,3,0.06059999577701092,1.0,1,True,ADVANCE,3,1000.0,19.772879091516366,True,446,0.0
BR-06,324,6,21,6,21,2,3,0.0610999995842576,1.0,1,True,ADVANCE,5,1000.0,19.839679358717436,True,406,0.0
BR-06,325,6,20,6,20,2,3,0.06330001633614302,1.0,1,True,ADVANCE,10,1664.0538533411934,19.906479625918504,True,647,0.0
BR-06,326,6,20,6,19,1,1,0.042899977415800095,-1.0,0,False,WAIT,10,1441.9177913467624,19.906479625918504,True,802,0.0
BR-06,327,6,19,6,19,1,4,11.800300038885325,1.0,1,True,ADVANCE,4,1000.0,19.97327989311957,True,650,0.0
BR-06,328,6,18,6,18,2,3,0.1441999920643866,1.0,1,True,ADVANCE,6,2011.7436284570213,20.04008016032064,True,473,0.0
BR-06,329,6,17,6,17,2,3,0.06310001481324434,1.0,1,True,ADVANCE,10,1601.474805833616,20.10688042752171,True,659,0.0
BR-06,330,6,16,6,16,2,3,0.06500002928078175,1.0,1,True,ADVANCE,14,1601.474805833616,20.17368069472278,True,957,0.0
BR-06,331,7,16,7,16,2,3,0.06499997107312083,1.0,1,True,ADVANCE,5,1000.0,20.240480961923847,True,916,0.0
BR-06,332,7,15,7,15,2,3,0.06340001709759235,1.0,1,True,ADVANCE,9,1000.0,20.307281229124914,True,831,0.0
BR-06,333,7,14,7,14,2,3,0.06510003004223108,1.0,1,True,ADVANCE,6,1000.0,20.374081496325985,True,751,0.0
BR-06,334,7,13,7,13,2,3,0.06439996650442481,1.0,1,True,ADVANCE,10,1441.9177913467624,20.440881763527056,True,701,0.0
BR-06,335,8,13,8,13,2,3,0.06290001329034567,1.0,1,True,ADVANCE,12,1441.9177913467624,20.507682030728123,True,774,0.0
BR-06,336,8,12,8,12,2,3,0.3279999946244061,1.0,1,True,ADVANCE,11,1129.9303907247136,20.57448229792919,True,986,0.0
BR-06,337,9,12,9,12,2,3,0.47109997831285,1.0,1,True,ADVANCE,8,1211.8496934239954,20.64128256513026,True,938,0.0
BR-06,338,9,12,9,11,1,1,0.04310003714635968,-1.0,0,False,WAIT,9,1028.5655007845503,20.64128256513026,True,850,0.0
BR-06,339,9,11,9,11,1,4,15.366700012236834,1.0,1,True,ADVANCE,8,1129.9303907247136,20.70808283233133,True,780,0.0
BR-06,340,10,11,10,11,2,3,0.2948999754153192,1.0,1,True,ADVANCE,10,1282.360776859909,20.7748830995324,True,787,0.0
BR-06,341,10,10,10,10,2,3,0.069500005338341,1.0,1,True,ADVANCE,5,1000.0,20.841683366733466,True,712,0.0
BR-06,342,10,11,10,12,3,5,0.08239998714998364,2.0,2,True,ADVANCE,15,1441.9177913467624,20.841683366733466,True,790,0.0
BR-06,343,10,12,10,12,0,8,14.949800039175898,1.0,1,True,ADVANCE,6,1129.9303907247136,20.908483633934534,True,830,1.0
BR-06,344,10,13,10,13,2,3,0.3367000026628375,1.0,1,True,ADVANCE,13,1129.9303907247136,20.975283901135604,True,767,0.0
BR-06,345,9,13,9,13,2,3,0.06799999391660094,1.0,1,True,ADVANCE,11,1055.6379982778428,21.04208416833667,True,1053,0.0
BR-06,346,9,14,9,14,2,3,0.06470002699643373,1.0,1,True,ADVANCE,5,1000.0,21.108884435537743,True,768,0.0
BR-06,347,8,14,8,14,2,3,0.06330001633614302,1.0,1,True,ADVANCE,10,1011.7436284570214,21.175684702738813,True,664,0.0
BR-06,348,7,14,8,16,8,7,0.14460005331784487,4.0,4,True,ADVANCE,12,1141.6740191817348,21.175684702738813,True,924,0.0
BR-06,349,7,15,8,16,1,10,13.925400038715452,3.0,3,True,ADVANCE,8,1011.7436284570214,21.175684702738813,True,768,1.0
BR-06,350,7,16,8,16,0,11,12.433900032192469,2.0,2,True,ADVANCE,6,1000.0,21.175684702738813,True,683,2.0
BR-06,351,7,16,8,16,7,11,13.674999994691461,-1.0,0,False,WAIT,8,1055.6379982778428,21.175684702738813,True,736,3.0
BR-06,352,8,16,8,16,1,4,11.014399991836399,1.0,1,True,ADVANCE,5,1000.0,21.24248496993988,True,623,3.0
BR-06,353,8,17,8,17,2,3,0.23250002413988113,1.0,1,True,ADVANCE,11,1441.9177913467624,21.309285237140948,True,594,0.0
BR-06,354,7,17,7,17,2,3,0.06669998401775956,1.0,1,True,ADVANCE,12,1320.2177166458912,21.37608550434202,True,878,0.0
BR-06,355,7,18,7,18,2,3,0.06389996269717813,1.0,1,True,ADVANCE,9,1000.0,21.442885771543086,True,819,0.0
BR-06,356,7,19,7,19,2,3,0.0724999699741602,1.0,1,True,ADVANCE,6,1055.6379982778428,21.509686038744157,True,766,0.0
BR-06,357,7,20,7,20,2,3,0.07290003122761846,1.0,1,True,ADVANCE,14,1282.360776859909,21.576486305945224,True,990,0.0
BR-06,358,7,21,7,21,2,3,0.06400002166628838,1.0,1,True,ADVANCE,7,1000.0,21.64328657314629,True,943,0.0
BR-06,359,7,22,7,22,2,3,0.06279995432123542,1.0,1,True,ADVANCE,7,1000.0,21.710086840347362,True,649,0.0
BR-06,360,6,22,6,22,2,3,0.060500053223222494,1.0,1,True,ADVANCE,14,1856.3754011946507,21.77688710754843,True,763,0.0
BR-06,361,6,23,6,23,2,3,0.06859999848529696,1.0,1,True,ADVANCE,9,1282.360776859909,21.8436873747495,True,888,0.0
BR-06,362,5,23,5,23,2,3,0.06220000796020031,1.0,1,True,ADVANCE,9,1641.1803884299545,21.910487641950567,True,832,0.0
BR-06,363,5,24,5,24,2,3,0.05940004484727979,1.0,1,True,ADVANCE,10,1211.8496934239954,21.977287909151634,True,881,0.0
BR-06,364,5,25,5,25,2,3,0.06169994594529271,1.0,1,True,ADVANCE,3,1641.1803884299545,22.044088176352705,True,674,0.0
BR-06,365,5,26,5,26,2,3,0.062400009483098984,1.0,1,True,ADVANCE,8,1000.0,22.110888443553776,True,575,0.0
BR-06,366,4,26,4,26,2,3,0.06210000719875097,1.0,1,True,ADVANCE,10,1441.9177913467624,22.177688710754843,True,781,0.0
BR-06,367,4,27,4,27,2,3,0.06769999163225293,1.0,1,True,ADVANCE,10,1000.0,22.24448897795591,True,853,0.0
BR-06,368,4,27,4,28,1,1,0.04290003562346101,-1.0,0,False,WAIT,14,1641.1803884299545,22.24448897795591,True,1025,0.0
BR-06,369,4,28,4,28,1,4,15.681600023526698,1.0,1,True,ADVANCE,6,1800.7374029168082,22.31128924515698,True,847,0.0
BR-06,370,4,29,4,29,2,3,0.35640003625303507,1.0,1,True,ADVANCE,9,1601.474805833616,22.37808951235805,True,729,0.0
BR-06,371,4,30,4,30,2,3,0.06379996193572879,1.0,1,True,ADVANCE,3,1000.0,22.44488977955912,True,563,0.0
BR-06,372,4,31,4,31,2,3,0.06210000719875097,1.0,1,True,ADVANCE,9,1018.3156388887342,22.511690046760187,True,631,0.0
BR-06,373,4,31,5,31,1,1,0.041300023440271616,-1.0,0,False,WAIT,9,1441.9177913467624,22.511690046760187,True,820,0.0
BR-06,374,5,31,5,31,1,4,14.600499998778105,1.0,1,True,ADVANCE,11,1028.5655007845503,22.578490313961254,True,812,0.0
BR-06,375,5,30,5,30,2,3,0.20380003843456507,1.0,1,True,ADVANCE,8,1022.8734649112389,22.645290581162325,True,890,0.0
BR-06,376,5,29,5,29,2,3,0.09330001194030046,1.0,1,True,ADVANCE,7,1641.1803884299545,22.712090848363392,True,670,0.0
BR-06,377,5,28,5,28,2,3,0.062700011767447,1.0,1,True,ADVANCE,5,1601.474805833616,22.778891115564463,True,496,0.0
BR-06,378,5,27,5,27,2,3,0.06230000872164965,1.0,1,True,ADVANCE,7,1000.0,22.84569138276553,True,423,0.0
BR-06,379,6,27,6,27,2,3,0.06559997564181685,1.0,1,True,ADVANCE,9,1453.661419803784,22.912491649966597,True,649,0.0
BR-06,380,6,26,6,26,2,3,0.0619000056758523,1.0,1,True,ADVANCE,13,1282.360776859909,22.979291917167668,True,878,0.0
BR-06,381,6,25,6,25,2,3,0.06089999806135893,1.0,1,True,ADVANCE,13,2000.0,23.04609218436874,True,985,0.0
BR-06,382,6,24,6,24,2,3,0.0619000056758523,1.0,1,True,ADVANCE,12,1800.7374029168082,23.112892451569806,True,983,0.0
BR-06,383,7,24,7,24,2,3,0.060699996538460255,1.0,1,True,ADVANCE,8,1282.360776859909,23.179692718770877,True,892,0.0
BR-06,384,7,23,7,23,2,3,0.06019999273121357,1.0,1,True,ADVANCE,6,1055.6379982778428,23.246492985971944,True,670,0.0
BR-06,385,7,23,8,23,1,1,0.040899962186813354,-1.0,0,False,WAIT,6,1000.0,23.246492985971944,True,603,0.0
BR-06,386,8,23,8,23,1,4,13.22339999023825,1.0,1,True,ADVANCE,8,1000.0,23.31329325317301,True,729,0.0
BR-06,387,8,22,8,22,2,3,0.1922000083141029,1.0,1,True,ADVANCE,6,1000.0,23.380093520374082,True,713,0.0
BR-06,388,8,22,8,21,1,1,0.04360004095360637,-1.0,0,False,WAIT,11,1601.474805833616,23.380093520374082,True,807,0.0
BR-06,389,8,21,8,21,1,4,16.156100027728826,1.0,1,True,ADVANCE,9,1000.0,23.446893787575153,True,903,0.0
BR-06,390,8,20,8,20,2,3,0.2194000408053398,1.0,1,True,ADVANCE,6,1022.8734649112389,23.51369405477622,True,650,0.0
BR-06,391,8,19,8,19,2,3,0.07200002437457442,1.0,1,True,ADVANCE,8,1152.8038556359525,23.580494321977287,True,651,0.0
BR-06,392,8,18,8,18,2,3,0.06049999501556158,1.0,1,True,ADVANCE,11,1441.9177913467624,23.647294589178355,True,828,0.0
BR-06,393,9,18,9,18,2,3,0.07489998824894428,1.0,1,True,ADVANCE,10,1441.9177913467624,23.714094856379425,True,914,0.0
BR-06,394,9,17,9,17,2,3,0.06059999577701092,1.0,1,True,ADVANCE,3,1000.0,23.780895123580496,True,561,0.0
BR-06,395,9,17,9,16,1,1,0.07609999738633633,-1.0,0,False,WAIT,9,1441.9177913467624,23.780895123580496,True,464,0.0
BR-06,396,9,16,9,16,1,4,16.205499996431172,1.0,1,True,ADVANCE,11,1022.8734649112389,23.847695390781563,True,902,0.0
BR-06,397,9,15,9,15,2,3,0.3291000030003488,1.0,1,True,ADVANCE,12,1055.6379982778428,23.91449565798263,True,923,0.0
BR-06,398,10,15,10,15,2,3,0.06819999543949962,1.0,1,True,ADVANCE,8,1129.9303907247136,23.9812959251837,True,858,0.0
